continent,superregion,region,area,province,location_type,location_name,hexcode,topography,vegetation,climate,religion,culture,raw_material,natural_harbor_suitability,owner,cores,old_province_number
serpentspine,west_serpentspine_superregion,west_dwarovar_region,broken_dagger_pass_area,qelleg_fissure,land,qelleg_fissure,cf2a13,flatland,grasslands,continental,,,unknown,,,,4141
serpentspine,west_serpentspine_superregion,west_dwarovar_region,broken_dagger_pass_area,broken_dagger_pass,land,broken_dagger_pass,de452c,flatland,grasslands,continental,goblinic_shamanism,rustroad_goblin,unknown,,H85,H85,4144
serpentspine,west_serpentspine_superregion,west_dwarovar_region,dagrinrod_7_9_area,dagrinrod_7,land,dagrinrod_7,5b7dde,flatland,grasslands,continental,,,unknown,,,,2992
serpentspine,west_serpentspine_superregion,west_dwarovar_region,dagrinrod_7_9_area,dagrinrod_8,land,dagrinrod_8,88308e,flatland,grasslands,continental,,,unknown,,,,2993
serpentspine,west_serpentspine_superregion,west_dwarovar_region,dagrinrod_7_9_area,dagrinrod_9,land,dagrinrod_9,f8f59d,flatland,grasslands,continental,ancestor_worship,silver_dwarf,unknown,,H70,H70,2994
serpentspine,west_serpentspine_superregion,west_dwarovar_region,orlazam_area,dagrinrod_10,land,dagrinrod_10,e5ab21,flatland,grasslands,continental,,,unknown,,,,2996
serpentspine,west_serpentspine_superregion,west_dwarovar_region,orlazam_area,dagrinrod_11,land,dagrinrod_11,2219e8,flatland,grasslands,continental,,,unknown,,,,2997
serpentspine,west_serpentspine_superregion,west_dwarovar_region,orlazam_area,dagrinrod_12,land,dagrinrod_12,30c1bf,flatland,grasslands,continental,,,unknown,,,,2998
serpentspine,west_serpentspine_superregion,west_dwarovar_region,old_dagrinrod_area,pikten_quarry,land,pikten_quarry,b4d4b4,flatland,grasslands,continental,,,unknown,,,,4118
serpentspine,west_serpentspine_superregion,west_dwarovar_region,orlazam_area,orlazam-az-dihr,land,orlazam-az-dihr,4ad94a,flatland,grasslands,continental,,,unknown,,,,4147
serpentspine,west_serpentspine_superregion,west_dwarovar_region,old_dagrinrod_area,lords_gorge,land,lords_gorge,de97c8,flatland,grasslands,continental,,,unknown,,,,4148
serpentspine,west_serpentspine_superregion,west_dwarovar_region,old_dagrinrod_area,ramvault,land,ramvault,de2f60,flatland,grasslands,continental,,,unknown,,,,4130
serpentspine,west_serpentspine_superregion,west_dwarovar_region,dagrinrod_13_15_area,dagrinrod_13,land,dagrinrod_13,ff5acb,flatland,grasslands,continental,,,unknown,,,,2999
serpentspine,west_serpentspine_superregion,west_dwarovar_region,dagrinrod_13_15_area,dagrinrod_14,land,dagrinrod_14,e7b046,flatland,grasslands,continental,,,unknown,,,,3000
serpentspine,west_serpentspine_superregion,west_dwarovar_region,dagrinrod_13_15_area,dagrinrod_15,land,dagrinrod_15,e80505,flatland,grasslands,continental,,,unknown,,,,3001
serpentspine,west_serpentspine_superregion,west_dwarovar_region,vazhatun_area,dagrinrod_16,land,dagrinrod_16,86c6c0,flatland,grasslands,continental,,,unknown,,,,3002
serpentspine,west_serpentspine_superregion,west_dwarovar_region,vazhatun_area,dagrinrod_17,land,dagrinrod_17,bc6edc,flatland,grasslands,continental,,,unknown,,,,3003
serpentspine,west_serpentspine_superregion,west_dwarovar_region,vazhatun_area,dur-vazhatun,land,dur-vazhatun,efcc95,flatland,grasslands,continental,,,unknown,,,,4020
serpentspine,west_serpentspine_superregion,west_dwarovar_region,stunad_kozenad_area,robbers_hideaway,land,robbers_hideaway,359824,flatland,grasslands,continental,ancestor_worship,ruby_dwarf,unknown,,H68,H68,4076
serpentspine,west_serpentspine_superregion,west_dwarovar_region,travelers_refuge_area,drindr_cave,land,drindr_cave,bf752e,flatland,grasslands,continental,,,unknown,,,,4075
serpentspine,west_serpentspine_superregion,west_dwarovar_region,stunad_kozenad_area,orgund_breach,land,orgund_breach,914c88,flatland,grasslands,continental,,,unknown,,,,4077
serpentspine,west_serpentspine_superregion,west_dwarovar_region,travelers_refuge_area,opalheights,land,opalheights,cf0faf,flatland,grasslands,continental,,,unknown,,,,4105
serpentspine,west_serpentspine_superregion,west_dwarovar_region,stunad_kozenad_area,verkal_kozenad,land,verkal_kozenad,ea2046,flatland,grasslands,continental,,,unknown,,,,4056
serpentspine,west_serpentspine_superregion,west_dwarovar_region,travelers_refuge_area,travelers_refuge,land,travelers_refuge,30edf4,flatland,grasslands,continental,,,unknown,,,,4237
serpentspine,west_serpentspine_superregion,west_dwarovar_region,westnest_area,entrance_of_spiders,land,entrance_of_spiders,61b11a,flatland,grasslands,continental,,,unknown,,,,4068
serpentspine,west_serpentspine_superregion,west_dwarovar_region,westnest_area,westnest,land,westnest,1cbf46,flatland,grasslands,continental,,,unknown,,,,4069
serpentspine,west_serpentspine_superregion,west_dwarovar_region,westnest_area,yidabs_nest,land,yidabs_nest,db2cc4,flatland,grasslands,continental,,,unknown,,,,4070
serpentspine,west_serpentspine_superregion,west_dwarovar_region,eastnest_area,weballey,land,weballey,cfcd25,flatland,grasslands,continental,goblinic_shamanism,crawler_goblin,unknown,,H90,H90,4071
serpentspine,west_serpentspine_superregion,west_dwarovar_region,eastnest_area,spinning_channel,land,spinning_channel,b57130,flatland,grasslands,continental,,,unknown,,,,4072
serpentspine,west_serpentspine_superregion,west_dwarovar_region,eastnest_area,eastern_reach,land,eastern_reach,e37d1a,flatland,grasslands,continental,,,unknown,,,,4073
serpentspine,west_serpentspine_superregion,west_dwarovar_region,dwarovrod_15_17_area,dwarovrod_15,land,dwarovrod_15,6138d0,flatland,grasslands,continental,,,unknown,,,,2877
serpentspine,west_serpentspine_superregion,west_dwarovar_region,dwarovrod_15_17_area,dwarovrod_16,land,dwarovrod_16,e12d2d,flatland,grasslands,continental,,,unknown,,,,2937
serpentspine,west_serpentspine_superregion,west_dwarovar_region,dwarovrod_15_17_area,dwarovrod_17,land,dwarovrod_17,bf288f,flatland,grasslands,continental,,,unknown,,,,2878
serpentspine,west_serpentspine_superregion,west_dwarovar_region,azmak_area,skullgrave_hall,land,skullgrave_hall,e60faf,flatland,grasslands,continental,old_dookan,skull_orc,unknown,,H86,H86,4101
serpentspine,west_serpentspine_superregion,west_dwarovar_region,azmak_area,azmak_quarry,land,azmak_quarry,f00fc8,flatland,grasslands,continental,,,unknown,,,,4102
serpentspine,west_serpentspine_superregion,west_dwarovar_region,jorkad_junction_area,dwarovrod_18,land,dwarovrod_18,098c9f,flatland,grasslands,continental,,,unknown,,,,2879
serpentspine,west_serpentspine_superregion,west_dwarovar_region,jorkad_junction_area,dwarovrod_19,land,dwarovrod_19,a4ea35,flatland,grasslands,continental,,,unknown,,,,2880
serpentspine,west_serpentspine_superregion,west_dwarovar_region,jorkad_junction_area,gorrod_2,land,gorrod_2,fa0f64,flatland,grasslands,continental,,,unknown,,,,4103
serpentspine,west_serpentspine_superregion,west_dwarovar_region,jorkad_junction_area,hul-jorkad,land,hul-jorkad,55e8a1,flatland,grasslands,continental,,,unknown,,,,2963
serpentspine,west_serpentspine_superregion,west_dwarovar_region,jorkad_junction_area,dwarovrod_20,land,dwarovrod_20,7c1696,flatland,grasslands,continental,,,unknown,,,,2881
serpentspine,west_serpentspine_superregion,west_dwarovar_region,dwarovrod_21_24_area,dwarovrod_21,land,dwarovrod_21,8cd717,flatland,grasslands,continental,,,unknown,,,,2882
serpentspine,west_serpentspine_superregion,west_dwarovar_region,dwarovrod_21_24_area,dwarovrod_22,land,dwarovrod_22,49690c,flatland,grasslands,continental,,,unknown,,,,2883
serpentspine,west_serpentspine_superregion,west_dwarovar_region,dwarovrod_21_24_area,dwarovrod_23,land,dwarovrod_23,8b35cd,flatland,grasslands,continental,old_dookan,black_orc,unknown,,H91,H91,4029
serpentspine,west_serpentspine_superregion,west_dwarovar_region,dwarovrod_21_24_area,dwarovrod_24,land,dwarovrod_24,ef2139,flatland,grasslands,continental,,,unknown,,,,2884
serpentspine,west_serpentspine_superregion,west_dwarovar_region,chainlink_mines_area,dwarfhope,land,dwarfhope,8255ac,flatland,grasslands,continental,,,unknown,,,,4552
serpentspine,west_serpentspine_superregion,west_dwarovar_region,fallen_asra_area,bladebreaker_pass,land,bladebreaker_pass,2b2ea7,flatland,grasslands,continental,,,unknown,,,,4553
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,vazumbrog_area,dwarovrod_25,land,dwarovrod_25,ed2a0a,flatland,grasslands,continental,old_dookan,drakeclaw_orc,livestock,,H73,H73,2885
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,vazumbrog_area,dwarovrod_26,land,dwarovrod_26,4fa02f,flatland,grasslands,continental,old_dookan,drakeclaw_orc,salt,,H73,H73,4028
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,vazumbrog_area,gor_vazumbrog,land,gor_vazumbrog,345077,flatland,grasslands,continental,old_dookan,drakeclaw_orc,iron,,H73,H73,4217
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,dwarovrod_27_29_area,dwarovrod_27,land,dwarovrod_27,db1a10,flatland,grasslands,continental,,,unknown,,,,2886
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,dwarovrod_27_29_area,dwarovrod_28,land,dwarovrod_28,0dac2f,flatland,grasslands,continental,,,unknown,,,,2887
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,dwarovrod_27_29_area,dwarovrod_29,land,dwarovrod_29,3c44db,flatland,grasslands,continental,,,unknown,,,,2888
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,misty_cave_trail_area,miners_pocket,land,miners_pocket,696040,flatland,grasslands,continental,,,unknown,,,,4227
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,misty_cave_trail_area,longtunnel,land,longtunnel,c32c8c,flatland,grasslands,continental,,,unknown,,,,4228
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,misty_cave_trail_area,misty_cave,land,misty_cave,bcc838,flatland,grasslands,continental,old_dookan,drakeclaw_orc,unknown,,H83,H83,4229
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,hehos_legacy_area,bahged_breach,land,bahged_breach,16647b,flatland,grasslands,continental,,,unknown,,,,4215
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,hehos_legacy_area,hehogrims_mausoleum,land,hehogrims_mausoleum,1a3553,flatland,grasslands,continental,,,unknown,,,,4214
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,hehos_legacy_area,hehodovar,land,hehodovar,db5e28,flatland,grasslands,continental,,,unknown,,,,4078
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,dwarovrod_30_32_area,dwarovrod_30,land,dwarovrod_30,65c823,flatland,grasslands,continental,,,unknown,,,,2889
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,dwarovrod_30_32_area,dwarovrod_31,land,dwarovrod_31,b82cdb,flatland,grasslands,continental,,,unknown,,,,2890
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,dwarovrod_30_32_area,dwarovrod_32,land,dwarovrod_32,b17331,flatland,grasslands,continental,,,unknown,,,,2891
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,deep_ones_lair_area,belegrav_pass,land,belegrav_pass,ef0a0a,flatland,grasslands,continental,,,unknown,,,,4239
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,deep_ones_lair_area,deep_ones_cave,land,deep_ones_cave,7873cf,flatland,grasslands,continental,,,unknown,,,,4080
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,deep_ones_lair_area,undozan_spire,land,undozan_spire,20726f,flatland,grasslands,continental,,,unknown,,,,4084
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,deep_ones_lair_area,waterlogged_cave,land,waterlogged_cave,dc9ed1,flatland,grasslands,continental,,,unknown,,,,4079
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,diggers_road_area,diggers_road,land,diggers_road,52e1b0,flatland,grasslands,continental,,,unknown,,,,4081
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,diggers_road_area,shattered_camp,land,shattered_camp,d9adc7,flatland,grasslands,continental,,,unknown,,,,4083
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,diggers_road_area,daz_outlet,land,daz_outlet,57dc73,flatland,grasslands,continental,,,unknown,,,,4085
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,dwarovrod_33_35_area,dwarovrod_33,land,dwarovrod_33,d75093,flatland,grasslands,continental,,,unknown,,,,4027
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,dwarovrod_33_35_area,dwarovrod_34,land,dwarovrod_34,6c50d5,flatland,grasslands,continental,,,unknown,,,,2892
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,dwarovrod_33_35_area,dwarovrod_35,land,dwarovrod_35,6c8c17,flatland,grasslands,continental,,,unknown,,,,2893
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,seghdihr_area,stonewall,land,stonewall,4a8f4d,flatland,grasslands,continental,,,unknown,,,,4216
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,seghdihr_area,seghdihr,land,seghdihr,6dc36d,flatland,grasslands,continental,ancestor_worship,citrine_dwarf,gems,,H78,H78,4124
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,seghdihr_area,seghrod,land,seghrod,d95acc,flatland,grasslands,continental,,,unknown,,,,4082
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,seghdihr_area,easthollow,land,easthollow,9eba2c,flatland,grasslands,continental,,,unknown,,,,4230
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,steamsource_area,arbogs_breach,land,arbogs_breach,d53c5d,flatland,grasslands,continental,,,unknown,,,,4088
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,steamsource_area,steaming_fissure,land,steaming_fissure,e77f2b,flatland,grasslands,continental,,,unknown,,,,4110
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,stunad_kradoz_area,dreamers_hollow,land,dreamers_hollow,cf0f64,flatland,grasslands,continental,,,unknown,,,,4108
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,stunad_kradoz_area,kradoz_breach,land,kradoz_breach,c50f96,flatland,grasslands,continental,,,unknown,,,,4109
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,stunad_kradoz_area,kano_ravine,land,kano_ravine,c50f64,flatland,grasslands,continental,,,unknown,,,,4107
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,goblin_grotto_area,old_coinvault,land,old_coinvault,dbd935,flatland,grasslands,continental,goblinic_shamanism,goldtooth_goblin,unknown,,H82,H82,4086
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,goblin_grotto_area,goblin_grotto,land,goblin_grotto,347919,flatland,grasslands,continental,,,unknown,,,,4087
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,goblin_grotto_area,kubbik_cut,land,kubbik_cut,60c919,flatland,grasslands,continental,,,unknown,,,,4089
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,greatcavern_area,west_greatcavern,land,west_greatcavern,cf0fc8,flatland,grasslands,continental,,,unknown,,,,4106
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,greatcavern_area,north_greatcavern,land,north_greatcavern,8c0f96,flatland,grasslands,continental,,,unknown,,,,4092
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,greatcavern_area,south_greatcavern,land,south_greatcavern,aa0f64,flatland,grasslands,continental,goblinic_shamanism,cave_troll,gold,,M01,M01,4095
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,greatcavern_area,east_greatcavern,land,east_greatcavern,a00fc8,flatland,grasslands,continental,goblinic_shamanism,cave_troll,copper,,M01,M01,4094
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,verkal_gulan_area,dwarovrod_36,land,dwarovrod_36,3358c4,flatland,grasslands,continental,,,unknown,,,,2894
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,verkal_gulan_area,dwarovrod_37,land,dwarovrod_37,32bfc8,flatland,grasslands,continental,,,unknown,,,,2895
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,verkal_gulan_area,verkal_gulan,land,verkal_gulan,3e10bf,flatland,grasslands,continental,ancestor_worship,gold_dwarf,gold,,F47,F47,2914
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,xazor_area,the_cranny,land,the_cranny,2c7189,flatland,grasslands,continental,,,unknown,,,,4220
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,xazor_area,pit_of_xazor,land,pit_of_xazor,752a29,flatland,grasslands,continental,,,unknown,,,,4219
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,ulagom_area,ulagom_canyon,land,ulagom_canyon,d17302,flatland,grasslands,continental,,,unknown,,,,4223
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,dwarovrod_38_41_area,dwarovrod_38,land,dwarovrod_38,e7b814,flatland,grasslands,continental,,,unknown,,,,4231
serpentspine,west_serpentspine_superregion,middle_dwarovar_region,dwarovrod_38_41_area,dwarovrod_39,land,dwarovrod_39,65e021,flatland,grasslands,continental,,,unknown,,,,4091
